evidence_candidate_id,parent_candidate_id,pmid,pmcid,clinical_node_id,ingredient,title,source_path,source_sha256,section_title,locator,evidence_text,signal_types,dose_mentions,population_mentions,duration_mentions,design_signals,ai_relevance_score,reviewer_id,review_status,human_verification_required
AI-FT-EV-K5-40944226-01,EV-K5-40944226,40944226,PMC12430086,K5,zinc,Protective Role of Key Micronutrients in Chemotherapy-Induced Organ Toxicity: A Comprehensive Review of Mechanistic Insights and Clinical Implications.,research_v3/full_text/oa_xml/PMC12430086.xml,905c382f446c3d0a3de906032cc8cd234d52bfbc74f1b889c6df28d486654e7c,4. Discussion > 4.5. Limitations,"PMC12430086, 4. Discussion > 4.5. Limitations, p48","Across the included studies, outcome measures and safety reporting were inconsistent, with a notable lack of harmonized definitions for cardiotoxicity, hepatotoxicity and nephrotoxicity; limited use of validated biomarkers; and infrequent long-term follow-up. There was also insufficient assessment of oncologic outcomes and of pharmacokinetic or pharmacodynamic interactions that might influence anticancer efficacy.",toxicity;safety;risk;harm,,,,randomized;meta-analysis;trial,12,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-40944226-02,EV-K5-40944226,40944226,PMC12430086,K5,zinc,Protective Role of Key Micronutrients in Chemotherapy-Induced Organ Toxicity: A Comprehensive Review of Mechanistic Insights and Clinical Implications.,research_v3/full_text/oa_xml/PMC12430086.xml,905c382f446c3d0a3de906032cc8cd234d52bfbc74f1b889c6df28d486654e7c,2. Materials and Methods,"PMC12430086, 2. Materials and Methods, p16","Outcomes: Organ-specific toxicity outcomes, such as cardiotoxicity, neurotoxicity, nephrotoxicity, pulmonary toxicity, gastrointestinal toxicity, hepatotoxicity, safety/adverse events related to supplementation and, when reported, oncologic outcomes to assess any signal of tumor protection or treatment interference.",gastrointestinal;toxicity;adverse event;safety,,,,,12,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-40944226-03,EV-K5-40944226,40944226,PMC12430086,K5,zinc,Protective Role of Key Micronutrients in Chemotherapy-Induced Organ Toxicity: A Comprehensive Review of Mechanistic Insights and Clinical Implications.,research_v3/full_text/oa_xml/PMC12430086.xml,905c382f446c3d0a3de906032cc8cd234d52bfbc74f1b889c6df28d486654e7c,4. Discussion > 4.1. Magnesium > 4.1.2. Protective Role of Magnesium in Chemotherapy-Induced Hepatotoxicity,"PMC12430086, 4. Discussion > 4.1. Magnesium > 4.1.2. Protective Role of Magnesium in Chemotherapy-Induced Hepatotoxicity, p32","Across preclinical models involving distinct anticancer agents, magnesium isoglycyrrhizinate (MgIG) consistently mitigates chemotherapy-induced hepatotoxicity by targeting mitochondrial dysfunction, oxidative stress and innate immune activation across diverse toxicants, including alectinib, arsenic trioxide (ATO) and methotrexate (MTX), with suppression of COX-2-centered inflammation and modulation of the gut–liver axis [59,60,61,62]. In MTX hepatotoxicity, MgIG reinforced intestinal barrier pro",toxicity;safety;harm,,,,,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-40944226-04,EV-K5-40944226,40944226,PMC12430086,K5,zinc,Protective Role of Key Micronutrients in Chemotherapy-Induced Organ Toxicity: A Comprehensive Review of Mechanistic Insights and Clinical Implications.,research_v3/full_text/oa_xml/PMC12430086.xml,905c382f446c3d0a3de906032cc8cd234d52bfbc74f1b889c6df28d486654e7c,3. Results > 3.2. The Role of Micronutrients in Chemotherapy-Induced Toxicity,"PMC12430086, 3. Results > 3.2. The Role of Micronutrients in Chemotherapy-Induced Toxicity, p27","Several protective agents have shown promising results in reducing chemotherapy-induced toxicity and alleviating the adverse effects. Cardiotoxicity, for instance caused by anthracyclines, can be reduced using agents like dexrazoxane, which chelates iron and lowers ROS species, in combination with Coenzyme Q10, selenium, vitamin E, and omega-3 fatty acids that support mitochondrial function and provide antioxidant and anti-inflammatory benefits.",gastrointestinal;toxicity;adverse effect,,,,,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-40944226-05,EV-K5-40944226,40944226,PMC12430086,K5,zinc,Protective Role of Key Micronutrients in Chemotherapy-Induced Organ Toxicity: A Comprehensive Review of Mechanistic Insights and Clinical Implications.,research_v3/full_text/oa_xml/PMC12430086.xml,905c382f446c3d0a3de906032cc8cd234d52bfbc74f1b889c6df28d486654e7c,1. Introduction,"PMC12430086, 1. Introduction, p1","Despite its effectiveness, chemotherapy is known for its broad-spectrum toxicity, affecting both cancerous and healthy tissues. The adverse effects range from nephrotoxicity, hepatotoxicity, neurotoxicity and hematological suppression to gastrointestinal distress that can significantly impair patients’ quality of life and compromise treatment adherence [1].",gastrointestinal;toxicity;adverse effect,,,,,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-41286042-01,EV-K4-41286042,41286042,PMC12644863,K4,magnesium,Mannitol versus furosemide for prevention of cisplatin-induced nephrotoxicity in a multicenter retrospective cohort study.,research_v3/full_text/oa_xml/PMC12644863.xml,669767192901720d0f98ed96b59a2e3b2fd59c0555e8d8eea196ec2e51885039,Discussion,"PMC12644863, Discussion, Par49","Fourth, data on potential risk factors, including the use of aminoglycosides, metformin, angiotensin-converting enzyme inhibitors, and angiotensin II receptor blockers, were not at our disposal. Fifth, the safety profile could not be determined in this pooled analysis because adverse event data were not recorded in the medical records.",toxicity;adverse event;safety;risk,,,,randomized;cohort,12,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-41286042-02,EV-K4-41286042,41286042,PMC12644863,K4,magnesium,Mannitol versus furosemide for prevention of cisplatin-induced nephrotoxicity in a multicenter retrospective cohort study.,research_v3/full_text/oa_xml/PMC12644863.xml,669767192901720d0f98ed96b59a2e3b2fd59c0555e8d8eea196ec2e51885039,Methods > Statistical analysis,"PMC12644863, Methods > Statistical analysis, Par24","Inclusion of variables in the model was based on existing knowledge of risk factors for nephrotoxicity and the literature21–24. The cutoff values for age (63 years), albumin level (3.9 g/L) and cisplatin dose (75 mg/m2) were based on a previous study21.",toxicity;risk,75 mg,,63 years,,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-41286042-03,EV-K4-41286042,41286042,PMC12644863,K4,magnesium,Mannitol versus furosemide for prevention of cisplatin-induced nephrotoxicity in a multicenter retrospective cohort study.,research_v3/full_text/oa_xml/PMC12644863.xml,669767192901720d0f98ed96b59a2e3b2fd59c0555e8d8eea196ec2e51885039,Introduction,"PMC12644863, Introduction, Par18","Numerous serious adverse effects of CDDP have been reported, including nephrotoxicity, bone marrow suppression, hearing loss, tinnitus, and nausea/vomiting1,2. Specifically, CDDP-induced nephrotoxicity necessitates discontinuation or dose reduction of CDDP and significantly impacts subsequent drug therapies1,2.",toxicity;adverse effect;side effect,,,,,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-41286042-04,EV-K4-41286042,41286042,PMC12644863,K4,magnesium,Mannitol versus furosemide for prevention of cisplatin-induced nephrotoxicity in a multicenter retrospective cohort study.,research_v3/full_text/oa_xml/PMC12644863.xml,669767192901720d0f98ed96b59a2e3b2fd59c0555e8d8eea196ec2e51885039,Results > Risk factors for CDDP-induced nephrotoxicity,"PMC12644863, Results > Risk factors for CDDP-induced nephrotoxicity, Par38","The results of univariate and multivariate logistic regression analyses of the risk factors for nephrotoxicity are shown in Table 4. Presence of hypertension (p = 0.017), CDDP dose ≥ 75 mg/m2 (p = 0.005), no Mg supplementation (p < 0.001), and mannitol use (p < 0.001) were associated with a higher risk of nephrotoxicity.",toxicity;risk,75 mg,,,,8,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-41286042-05,EV-K4-41286042,41286042,PMC12644863,K4,magnesium,Mannitol versus furosemide for prevention of cisplatin-induced nephrotoxicity in a multicenter retrospective cohort study.,research_v3/full_text/oa_xml/PMC12644863.xml,669767192901720d0f98ed96b59a2e3b2fd59c0555e8d8eea196ec2e51885039,Discussion,"PMC12644863, Discussion, Par43","Herein, we compared the protective effects of mannitol and furosemide on cisplatin-induced nephrotoxicity. The incidence of nephrotoxicity was 23.2% in the mannitol group and 6.2% in the furosemide group, with a significant difference observed (p < 0.007).",toxicity;risk,75 mg,,,cohort;trial,8,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-41294920-01,EV-K5-41294920,41294920,PMC12651211,K5,zinc,Zinc Fortification and Supplementation to Reduce Diarrhea in Children: A Literature Review.,research_v3/full_text/oa_xml/PMC12651211.xml,9e2a6efcb29fc9e6f1d5790c9f68916d59a7a735c22b838f53582b5beedb7d3d,7. Intervention Strategies > 7.1. Zinc Supplementation,"PMC12651211, 7. Intervention Strategies > 7.1. Zinc Supplementation, p44","The World Health Organization and UNICEF endorse zinc supplementation dosing at 10–20 mg per day, as a standard of care for childhood diarrhea, emphasizing its importance in reducing morbidity and preventing subsequent episodes. However, lower doses at 5–10 mg per day may also exhibit similar efficacy, without adverse effects.",gastrointestinal;adverse effect;side effect;risk,20 mg per day;10 mg per day;20 mg/day;30 mg/day,childhood;children;infants,,,15,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-41294920-02,EV-K5-41294920,41294920,PMC12651211,K5,zinc,Zinc Fortification and Supplementation to Reduce Diarrhea in Children: A Literature Review.,research_v3/full_text/oa_xml/PMC12651211.xml,9e2a6efcb29fc9e6f1d5790c9f68916d59a7a735c22b838f53582b5beedb7d3d,8. Risk Factors and Barriers to Zinc Intervention > 8.3. Supplementation Acceptance and Compliance Issues,"PMC12651211, 8. Risk Factors and Barriers to Zinc Intervention > 8.3. Supplementation Acceptance and Compliance Issues, p52","The administration of zinc supplementation protocols may be complicated by adverse effects, predominantly manifesting as emesis [12]. Clinical research findings show that children who take zinc have a noticeably higher risk of emesis than children who receive a placebo [14].",gastrointestinal;adverse effect;side effect;risk,,children,,placebo,13,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-41294920-03,EV-K5-41294920,41294920,PMC12651211,K5,zinc,Zinc Fortification and Supplementation to Reduce Diarrhea in Children: A Literature Review.,research_v3/full_text/oa_xml/PMC12651211.xml,9e2a6efcb29fc9e6f1d5790c9f68916d59a7a735c22b838f53582b5beedb7d3d,9. Conclusions,"PMC12651211, 9. Conclusions, p55","Proposed regimens of 10–20 mg/day for 10–14 days have been shown to hasten recovery, reduce stool volume, and reduce the likelihood of subsequent diarrheal illness. Interestingly, lower-dose regimens are proving to be effective with less adverse effects, which should improve compliance and overall success.",adverse effect;side effect,20 mg/day,children;childhood;child,14 days,,10,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-41294920-04,EV-K5-41294920,41294920,PMC12651211,K5,zinc,Zinc Fortification and Supplementation to Reduce Diarrhea in Children: A Literature Review.,research_v3/full_text/oa_xml/PMC12651211.xml,9e2a6efcb29fc9e6f1d5790c9f68916d59a7a735c22b838f53582b5beedb7d3d,7. Intervention Strategies > 7.1. Zinc Supplementation,"PMC12651211, 7. Intervention Strategies > 7.1. Zinc Supplementation, p43","The recommended WHO zinc supplemental dosage is 10–20 mg elemental zinc per day for 2 weeks (14 days). Additionally, moderate zinc doses (5–10 mg per day) have demonstrated similar efficacy to the 10–20 mg per day dosage but with lower vomiting risk [3].",side effect;risk,20 mg;10 mg per day;20 mg per day;15 mg;5 mg per day,children;infants,2 weeks;14 days,randomized;placebo;systematic review;trial,10,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K5-41294920-05,EV-K5-41294920,41294920,PMC12651211,K5,zinc,Zinc Fortification and Supplementation to Reduce Diarrhea in Children: A Literature Review.,research_v3/full_text/oa_xml/PMC12651211.xml,9e2a6efcb29fc9e6f1d5790c9f68916d59a7a735c22b838f53582b5beedb7d3d,5. Zinc Dosage and Administration During Diarrhea > 5.2. Duration and Formulation Types,"PMC12651211, 5. Zinc Dosage and Administration During Diarrhea > 5.2. Duration and Formulation Types, p37","Acute diarrheal disease is typically managed by 10–14 days of treatment, where zinc and ORS are the cornerstones of treatment to reduce severity, duration, and risk of dehydration [37,65]. Current data show that doses of 5 mg or 10 mg of zinc are as effective as the accepted dose of 20 mg with less in the way of side effects such as vomiting and are thus the treatment of choice for the majority of children [14].",side effect;risk,5 mg;10 mg;20 mg,children,14 days,,10,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-40542094-01,EV-K3-40542094,40542094,PMC12811114,K3,iron,"Interventional impact of liposomal iron on iron-deficient children developmental outcome: randomized, double-blind, placebo-controlled trial.",research_v3/full_text/oa_xml/PMC12811114.xml,88bf1789d3923e01b16f843261084eb434825a0a420df976ee15b13186dcadd7,Discussion > Efficacy of liposomal iron intervention,"PMC12811114, Discussion > Efficacy of liposomal iron intervention, Par47","As conventional iron supplementation for managing non-anemic iron deficiency was linked to a 30% occurrence of gastrointestinal side effects which decrease therapy adherence and compliance resulting in a high rate of dose reduction and treatment discontinuation, the inclusion of concealed iron in liposomal iron formulations leads to better absorption, avoiding unpleasant taste, and enhancing therapy adherences with lesser side effects reported in only 3.1% of children in a previous trial.16,46 T",gastrointestinal;side effect;safety,,children,,trial,10,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-40542094-02,EV-K3-40542094,40542094,PMC12811114,K3,iron,"Interventional impact of liposomal iron on iron-deficient children developmental outcome: randomized, double-blind, placebo-controlled trial.",research_v3/full_text/oa_xml/PMC12811114.xml,88bf1789d3923e01b16f843261084eb434825a0a420df976ee15b13186dcadd7,Results > Compliance and adverse effects,"PMC12811114, Results > Compliance and adverse effects, Par40","Additionally, no serious adverse effects were observed in any of the groups. Constipation, loose stools, and darkening of the stool were observed in very close percentages among the three groups.",constipation;adverse effect;side effect,,,,placebo,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-40542094-03,EV-K3-40542094,40542094,PMC12811114,K3,iron,"Interventional impact of liposomal iron on iron-deficient children developmental outcome: randomized, double-blind, placebo-controlled trial.",research_v3/full_text/oa_xml/PMC12811114.xml,88bf1789d3923e01b16f843261084eb434825a0a420df976ee15b13186dcadd7,Methods > Study groups and intervention,"PMC12811114, Methods > Study groups and intervention, Par29","An independent pharmacist prepared and pre-labeled packs (each containing the drug that matched the assigned trial code). Each sachet contains 19.2 mg equivalent elemental iron pyrophosphate, which is reconstructed into 19.2 ml of water, forming a suspension of 1 mg per ml.",harm,19.2 mg;1 mg;1.4 mg,Children,,placebo;trial,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-40542094-04,EV-K3-40542094,40542094,PMC12811114,K3,iron,"Interventional impact of liposomal iron on iron-deficient children developmental outcome: randomized, double-blind, placebo-controlled trial.",research_v3/full_text/oa_xml/PMC12811114.xml,88bf1789d3923e01b16f843261084eb434825a0a420df976ee15b13186dcadd7,Methods > Study groups and intervention,"PMC12811114, Methods > Study groups and intervention, Par30","Adverse effects were monitored throughout the study by a questionnaire delivered to the parents of each child, which outlined the main adverse effects anticipated from iron therapy.",adverse effect,,child,105 days,,5,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-40542094-05,EV-K3-40542094,40542094,PMC12811114,K3,iron,"Interventional impact of liposomal iron on iron-deficient children developmental outcome: randomized, double-blind, placebo-controlled trial.",research_v3/full_text/oa_xml/PMC12811114.xml,88bf1789d3923e01b16f843261084eb434825a0a420df976ee15b13186dcadd7,Discussion > Prevalence of iron deficiency anemia and non-anemic iron deficiency,"PMC12811114, Discussion > Prevalence of iron deficiency anemia and non-anemic iron deficiency, Par42","The prevalence of iron deficiency anemia in our study was 33.7%, which matches the global prevalence of iron deficiency anemia (30%) as the most common nutritional deficiency of the population.31 Also, a previous study in Egypt showed that iron deficiency anemia prevalence among children aged 6-59 months ranged from 27% to 43% between 2014 and 2021.32 This prevalence could be considered a moderate risk according to the WHO’s public health grading criteria for iron deficiency anemia status in dif",risk,,children,59 months,,5,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-41562674-01,EV-K3-41562674,41562674,PMC12821660,K3,iron,Fetal Safety of Intravenous Ferric Carboxymaltose in Pregnancy: A Cardiotocography Study from a Tertiary Care Hospital in Italy.,research_v3/full_text/oa_xml/PMC12821660.xml,daa91d1def54789103451b0380804e8697f3734f16bcc91abb9a6461fbfd5afd,1. Background,"PMC12821660, 1. Background, p2","Oral iron supplements are the first-line treatment for IDA during pregnancy but can cause gastrointestinal side effects, such as nausea and diarrhea, that impact the adherence to and, ultimately, the efficacy of the iron treatment [8,9]. IV iron preparations can deliver larger doses quickly without the risk of gastrointestinal side effects.",gastrointestinal;nausea;diarrhea;side effect;tolerability;risk,500 mg,pregnancy;women,,,21,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-41562674-02,EV-K3-41562674,41562674,PMC12821660,K3,iron,Fetal Safety of Intravenous Ferric Carboxymaltose in Pregnancy: A Cardiotocography Study from a Tertiary Care Hospital in Italy.,research_v3/full_text/oa_xml/PMC12821660.xml,daa91d1def54789103451b0380804e8697f3734f16bcc91abb9a6461fbfd5afd,4. Discussion,"PMC12821660, 4. Discussion, p19","Regarding maternal safety, FCM therapy was well tolerated with an overall low incidence of adverse reactions (3.8%), and only one (0.8%) required the suspension of the infusion and recourse to pharmacological therapy. Therefore, regarding this primary endpoint, we can conclude that the infusion of FCM in the third trimester of pregnancy is well tolerated with a negligible incidence of serious adverse effects; these results are in good accord with data from the literature [30,31].",adverse effect;safety;harm,500 mg;1000 mg,pregnancy;women,,,12,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-41562674-03,EV-K3-41562674,41562674,PMC12821660,K3,iron,Fetal Safety of Intravenous Ferric Carboxymaltose in Pregnancy: A Cardiotocography Study from a Tertiary Care Hospital in Italy.,research_v3/full_text/oa_xml/PMC12821660.xml,daa91d1def54789103451b0380804e8697f3734f16bcc91abb9a6461fbfd5afd,3. Results,"PMC12821660, 3. Results, p13","Four patients (3.8%) experienced side effects during or after FCM infusion, three of whom had local symptoms starting from the infusion site, and one case included nausea and skin rash. No serious side effects like hypotension, precordial pain, or syncope were observed.",nausea;adverse event;side effect,,women,,,10,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-41562674-04,EV-K3-41562674,41562674,PMC12821660,K3,iron,Fetal Safety of Intravenous Ferric Carboxymaltose in Pregnancy: A Cardiotocography Study from a Tertiary Care Hospital in Italy.,research_v3/full_text/oa_xml/PMC12821660.xml,daa91d1def54789103451b0380804e8697f3734f16bcc91abb9a6461fbfd5afd,2. Materials and Methods,"PMC12821660, 2. Materials and Methods, p8",Endpoints: This study was focused on the maternal and fetal safety of FCM infusion. The primary endpoint of maternal safety was the observation of side effects of iron infusion.,side effect;safety,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-41562674-05,EV-K3-41562674,41562674,PMC12821660,K3,iron,Fetal Safety of Intravenous Ferric Carboxymaltose in Pregnancy: A Cardiotocography Study from a Tertiary Care Hospital in Italy.,research_v3/full_text/oa_xml/PMC12821660.xml,daa91d1def54789103451b0380804e8697f3734f16bcc91abb9a6461fbfd5afd,2. Materials and Methods,"PMC12821660, 2. Materials and Methods, p5","One patient had undergone bariatric surgery, known to interfere with the absorption of iron, vitamin B12, and folates, posing a significant risk factor for anemia during pregnancy [16].",risk,,Pregnant;women;pregnancy,18 years,cohort,5,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-41159913-01,EV-K1-41159913,41159913,PMC12908652,K1,vitamin D/calcium,"A Phase 2 Trial of RANKL Antibody, Denosumab, in Two Cohorts of Patients with Recurrent/Refractory Osteosarcoma, a Report from the Children's Oncology Group.",research_v3/full_text/oa_xml/PMC12908652.html,6395460a507e5b4f6a05615c9fd8f5d4f66d1ab2850b559a1aedc890f160c6ba,Treatment and Response Assessment,"PMC12908652, Treatment and Response Assessment, html-p14","Denosumab was administered at a dose of 120 mg subcutaneously every 4 weeks (28 days). In the absence of progressive disease or unacceptable toxicity, denosumab was continued for up to 24 months in total or 26 cycles, whichever occurred first.",hypercalcemia;toxicity,120 mg;500 mg daily;400 IU,,4 weeks;28 days;24 months;1 year,,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-41159913-02,EV-K1-41159913,41159913,PMC12908652,K1,vitamin D/calcium,"A Phase 2 Trial of RANKL Antibody, Denosumab, in Two Cohorts of Patients with Recurrent/Refractory Osteosarcoma, a Report from the Children's Oncology Group.",research_v3/full_text/oa_xml/PMC12908652.html,6395460a507e5b4f6a05615c9fd8f5d4f66d1ab2850b559a1aedc890f160c6ba,Patients and Methods:,"PMC12908652, Patients and Methods:, html-p5","Patients received denosumab 120 mg subcutaneously every 4 weeks with calcium and vitamin D supplementation. Toxicity, pharmacokinetics, and pharmacodynamic effects were additional endpoints.",toxicity;harm,120 mg,,49 years;4 weeks;4 months;12 months,cohort,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-41159913-03,EV-K1-41159913,41159913,PMC12908652,K1,vitamin D/calcium,"A Phase 2 Trial of RANKL Antibody, Denosumab, in Two Cohorts of Patients with Recurrent/Refractory Osteosarcoma, a Report from the Children's Oncology Group.",research_v3/full_text/oa_xml/PMC12908652.html,6395460a507e5b4f6a05615c9fd8f5d4f66d1ab2850b559a1aedc890f160c6ba,Treatment Tolerability,"PMC12908652, Treatment Tolerability, html-p32",Most adverse events in cohort 1 were attributed to disease progression. There was one episode of grade 3 hypercalcemia with associated renal dysfunction 7 months after discontinuing denosumab.,hypercalcemia;adverse event,,,7 months,cohort,7,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-41159913-04,EV-K1-41159913,41159913,PMC12908652,K1,vitamin D/calcium,"A Phase 2 Trial of RANKL Antibody, Denosumab, in Two Cohorts of Patients with Recurrent/Refractory Osteosarcoma, a Report from the Children's Oncology Group.",research_v3/full_text/oa_xml/PMC12908652.html,6395460a507e5b4f6a05615c9fd8f5d4f66d1ab2850b559a1aedc890f160c6ba,Introduction,"PMC12908652, Introduction, html-p11","Secondary objectives included evaluation of denosumab tolerability, pharmacokinetics and pharmacodynamics in this patient population.",tolerability;harm,,,4 months;12 months,cohort;trial,7,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-41159913-05,EV-K1-41159913,41159913,PMC12908652,K1,vitamin D/calcium,"A Phase 2 Trial of RANKL Antibody, Denosumab, in Two Cohorts of Patients with Recurrent/Refractory Osteosarcoma, a Report from the Children's Oncology Group.",research_v3/full_text/oa_xml/PMC12908652.html,6395460a507e5b4f6a05615c9fd8f5d4f66d1ab2850b559a1aedc890f160c6ba,Discussion,"PMC12908652, Discussion, html-p38","Hypercalcemia with associated renal dysfunction was noted in one patient at 7 months after completion of therapy; this patient received two years of denosumab treatment as part of cohort 2 of this study. This and other published reports of hypercalcemia in younger patients following cessation of denosumab20,21 emphasize the need for patient education regarding symptoms of hypercalcemia, monitoring following cessation of therapy and prompt testing for symptomatic patients.",hypercalcemia;risk,,,7 months,cohort,7,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-42078226-01,EV-K3-42078226,42078226,PMC13134476,K3,iron,Intravenous and Oral Iron Strategies for Iron-Deficiency Anemia in Pregnancy: A Systematic Review of Randomized Controlled Trials From a Hematology Perspective.,research_v3/full_text/oa_xml/PMC13134476.xml,5629be2be8e431ac21d85907cdcbb9e286d4b20049b17e1aeb25324314bc19eb,Review,"PMC13134476, Review, p30","Tolerability and safety: A second consistent signal was the poorer tolerability of oral ferrous preparations. In the FER-ASAP trial [3], treatment-related adverse events occurred in 14 women (11%) receiving ferric carboxymaltose versus 19 women (15%) receiving oral ferrous sulfate, with gastrointestinal disorders reported in three versus 16 women, respectively.",gastrointestinal;nausea;constipation;toxicity;adverse event;adverse effect;safety;tolerability,,women;pregnancy,,trial,25,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-42078226-02,EV-K3-42078226,42078226,PMC13134476,K3,iron,Intravenous and Oral Iron Strategies for Iron-Deficiency Anemia in Pregnancy: A Systematic Review of Randomized Controlled Trials From a Hematology Perspective.,research_v3/full_text/oa_xml/PMC13134476.xml,5629be2be8e431ac21d85907cdcbb9e286d4b20049b17e1aeb25324314bc19eb,Review,"PMC13134476, Review, p42","Safety is also an important consideration. Based on the trials included in this review, IV iron was generally well tolerated and did not show major safety concerns that outweighed its clinical benefits when used appropriately [3-10].",gastrointestinal;side effect;safety,,pregnant;women,,trial,10,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-42078226-03,EV-K3-42078226,42078226,PMC13134476,K3,iron,Intravenous and Oral Iron Strategies for Iron-Deficiency Anemia in Pregnancy: A Systematic Review of Randomized Controlled Trials From a Hematology Perspective.,research_v3/full_text/oa_xml/PMC13134476.xml,5629be2be8e431ac21d85907cdcbb9e286d4b20049b17e1aeb25324314bc19eb,Introduction and background,"PMC13134476, Introduction and background, p4","The international FERric carboxymaltose-Assessment of SAfety and efficacy in Pregnancy (FER-ASAP) trial found that ferric carboxymaltose achieved anemia correction more often and more rapidly than oral ferrous sulfate, while causing fewer gastrointestinal adverse effects and better patient-reported vitality [5].",gastrointestinal;adverse effect;safety,,Pregnancy,,randomized;trial,10,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-42078226-04,EV-K3-42078226,42078226,PMC13134476,K3,iron,Intravenous and Oral Iron Strategies for Iron-Deficiency Anemia in Pregnancy: A Systematic Review of Randomized Controlled Trials From a Hematology Perspective.,research_v3/full_text/oa_xml/PMC13134476.xml,5629be2be8e431ac21d85907cdcbb9e286d4b20049b17e1aeb25324314bc19eb,Introduction and background,"PMC13134476, Introduction and background, p2","In addition, ferrous salts commonly cause nausea, epigastric discomfort, constipation, and poor tolerability, which undermines adherence outside controlled settings [5].",nausea;constipation;tolerability,,pregnancy;women,,,10,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-42078226-05,EV-K3-42078226,42078226,PMC13134476,K3,iron,Intravenous and Oral Iron Strategies for Iron-Deficiency Anemia in Pregnancy: A Systematic Review of Randomized Controlled Trials From a Hematology Perspective.,research_v3/full_text/oa_xml/PMC13134476.xml,5629be2be8e431ac21d85907cdcbb9e286d4b20049b17e1aeb25324314bc19eb,Review,"PMC13134476, Review, p36","Across the included randomized trials, IV iron generally produced faster ferritin recovery and, in many studies, a more rapid hemoglobin response than oral therapy, with fewer gastrointestinal adverse effects; however, the largest pragmatic trials did not show clear improvement in the primary maternal composite outcome, anemia prevalence at 36 weeks, birthweight, or preterm birth, despite better correction of iron deficiency and IDA [1-10].",gastrointestinal;adverse effect,,pregnancy,36 weeks,randomized;trial,8,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-42106847-01,EV-K4-42106847,42106847,PMC13325581,K4,magnesium,Serum trace and heavy metal exposure and IVF/ICSI outcomes: modifying effects of maternal diet in a prospective cohort.,research_v3/full_text/oa_xml/PMC13325581.html,39f11d14b6f158fc08b1f87cbe75cf661d5ec48d7dbcece5596474e2d4fd9421,Fig. 3.,"PMC13325581, Fig. 3., html-p50","Overall, while these interaction effects are considered exploratory due to the conservative multiple-testing adjustment, the consistent patterns suggest that dietary contexts significantly modulate environmental reproductive risks. High-protein and caffeinated patterns appeared to either amplify the toxicity of heavy metals or reshape the bioavailability and response to essential elements, independent of the patient’s baseline ovarian reserve and stimulation intensity.",toxicity;risk,,,,,6,codex_ai,ai_extracted_not_human_verified,true
