"priority_rank","record_id","target_id","pmid","year","title","topic_bucket","agent_priority","agent_recommendation","rationale","source_url"
"4","pubmed:42213695:pubmed_high_dose_vitd_calcium_20260601T192944_fa5dea8b","high_dose_vitd_calcium","42213695","2026","Effect of dietary Ca:P ratio on ionized calcium and calcium homeostasis in cats with early-stage chronic kidney disease.","off_scope_or_background","likely_exclude","likely_exclude_animal_or_nonhuman","Likely animal/non-human or non-clinical context; exclude unless needed for background mechanism.","https://pubmed.ncbi.nlm.nih.gov/42213695/"
"4","pubmed:42129010:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef","mineral_gi_interaction","42129010","2026","Shining Light on Dysautonomia: The Role of Vitamin D in Cardiac Autonomic Regulation.","off_scope_or_background","likely_exclude","likely_exclude_duplicate","Duplicate record already marked in retrieved_records.csv.","https://pubmed.ncbi.nlm.nih.gov/42129010/"
"4","pubmed:42130673:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef","mineral_gi_interaction","42130673","2026","Deciphering the anxiolytic mechanism of glycowithenolides from Withania somnifera: insights from network pharmacology, molecular docking, and simulation studies.","off_scope_or_background","likely_exclude","likely_exclude_animal_or_nonhuman","Likely animal/non-human or non-clinical context; exclude unless needed for background mechanism.","https://pubmed.ncbi.nlm.nih.gov/42130673/"
"4","pubmed:42130995:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef","mineral_gi_interaction","42130995","2026","Effect of Vitamin D Supplementation Regimens on Fracture Healing and Serum Biomarker Profile in Long-Bone Fractures: A Prospective Randomized Study.","off_scope_or_background","likely_exclude","likely_exclude_duplicate","Duplicate record already marked in retrieved_records.csv.","https://pubmed.ncbi.nlm.nih.gov/42130995/"
"4","pubmed:42134142:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef","mineral_gi_interaction","42134142","2026","Novel aflatoxin oxidase CotA alleviates aflatoxin B1 toxicity in broilers by reducing hepatic AFB1 residues and inhibiting oxidative stress-mediated ferroptosis.","off_scope_or_background","likely_exclude","likely_exclude_animal_or_nonhuman","Likely animal/non-human or non-clinical context; exclude unless needed for background mechanism.","https://pubmed.ncbi.nlm.nih.gov/42134142/"
"4","pubmed:42142201:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef","mineral_gi_interaction","42142201","2026","Highlights of Cardiovascular Disease Prevention Studies Presented at the 2026 American College of Cardiology Conference.","off_scope_or_background","likely_exclude","likely_exclude_duplicate","Duplicate record already marked in retrieved_records.csv.","https://pubmed.ncbi.nlm.nih.gov/42142201/"
"4","pubmed:42144902:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef","mineral_gi_interaction","42144902","2026","Rethinking the maximum inclusion levels of exogenous phytase for enhanced turkey production performance.","off_scope_or_background","likely_exclude","likely_exclude_animal_or_nonhuman","Likely animal/non-human or non-clinical context; exclude unless needed for background mechanism.","https://pubmed.ncbi.nlm.nih.gov/42144902/"
"4","pubmed:42147788:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef","mineral_gi_interaction","42147788","2026","Long-term citrate treatment in high-risk kidney stone formers is not associated with metabolic adverse effects.","off_scope_or_background","likely_exclude","likely_exclude_duplicate","Duplicate record already marked in retrieved_records.csv.","https://pubmed.ncbi.nlm.nih.gov/42147788/"
"4","pubmed:42158881:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef","mineral_gi_interaction","42158881","2026","The gut-kidney axis in calcium oxalate nephrolithiasis: Nutritional and microbial insights.","mineral_gi_or_absorption_interaction","likely_exclude","likely_exclude_animal_or_nonhuman","Likely animal/non-human or non-clinical context; exclude unless needed for background mechanism.","https://pubmed.ncbi.nlm.nih.gov/42158881/"
"4","pubmed:42179277:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef","mineral_gi_interaction","42179277","2026","Dual Effects of Nicotinamide on Aging-Related Arrhythmia: Protective at Low Dose, Proarrhythmic at Higher Doses.","off_scope_or_background","likely_exclude","likely_exclude_animal_or_nonhuman","Likely animal/non-human or non-clinical context; exclude unless needed for background mechanism.","https://pubmed.ncbi.nlm.nih.gov/42179277/"
"4","pubmed:42181337:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef","mineral_gi_interaction","42181337","2026","Effectiveness of Immediate Oral Calcium Supplementation After Thyroidectomy on Early Postoperative Hypocalcemia: A Retrospective Study.","off_scope_or_background","likely_exclude","likely_exclude_duplicate","Duplicate record already marked in retrieved_records.csv.","https://pubmed.ncbi.nlm.nih.gov/42181337/"
"4","pubmed:42182979:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef","mineral_gi_interaction","42182979","2026","Combined occurrence of cardiovascular and bone events in individuals with kidney stone disease.","off_scope_or_background","likely_exclude","likely_exclude_duplicate","Duplicate record already marked in retrieved_records.csv.","https://pubmed.ncbi.nlm.nih.gov/42182979/"
"4","pubmed:42213695:pubmed_mineral_gi_interaction_20260601T193000_73edf5ef","mineral_gi_interaction","42213695","2026","Effect of dietary Ca:P ratio on ionized calcium and calcium homeostasis in cats with early-stage chronic kidney disease.","mineral_gi_or_absorption_interaction","likely_exclude","likely_exclude_animal_or_nonhuman","Likely animal/non-human or non-clinical context; exclude unless needed for background mechanism.","https://pubmed.ncbi.nlm.nih.gov/42213695/"
